# DESCRIPTION:
# Reference: Barker, S., Knorr, G., Edwards, R. L., Parrenin, F., Putnam, A. E., Skinner, L. C., ... & Ziegler, M. (2011). 800,000 years of abrupt climate variability. science, 334(6054), 347-351, https://doi.org/10.1126/science.1203580
# Data from: https://doi.org/10.1126/science.1203580. Accessed 22 Nov 2022.
# Comment: Several variables from the original dataset are not included here.

EDC3 Age [kyr],GLT_syn δ18O [‰]
478,-39.97
478.05,-39.97
478.1,-39.97
478.15,-39.97
478.2,-39.97
478.25,-39.96
478.3,-39.94
478.35,-39.91
478.4,-39.86
478.45,-39.81
478.5,-39.73
478.55,-39.65
478.6,-39.54
478.65,-39.42
478.7,-39.28
478.75,-39.12
478.8,-38.94
478.85,-38.74
478.9,-38.54
478.95,-38.35
479,-38.16
479.05,-37.98
479.1,-37.81
479.15,-37.65
479.2,-37.5
479.25,-37.36
479.3,-37.24
479.35,-37.13
479.4,-37.04
479.45,-36.98
479.5,-36.93
479.55,-36.91
479.6,-36.9
479.65,-36.91
479.7,-36.92
479.75,-36.94
479.8,-36.97
479.85,-37.01
479.9,-37.06
479.95,-37.1
480,-37.15
480.05,-37.2
480.1,-37.24
480.15,-37.28
480.2,-37.32
480.25,-37.36
480.3,-37.4
480.35,-37.44
480.4,-37.48
480.45,-37.51
480.5,-37.55
480.55,-37.59
480.6,-37.63
480.65,-37.68
480.7,-37.72
480.75,-37.76
480.8,-37.8
480.85,-37.83
480.9,-37.85
480.95,-37.86
481,-37.85
481.05,-37.83
481.1,-37.8
481.15,-37.75
481.2,-37.69
481.25,-37.62
481.3,-37.54
481.35,-37.45
481.4,-37.36
481.45,-37.28
481.5,-37.2
481.55,-37.14
481.6,-37.08
481.65,-37.02
481.7,-36.98
481.75,-36.95
481.8,-36.93
481.85,-36.91
481.9,-36.89
481.95,-36.88
482,-36.87
482.05,-36.86
482.1,-36.86
482.15,-36.86
482.2,-36.87
482.25,-36.87
482.3,-36.89
482.35,-36.91
482.4,-36.93
482.45,-36.97
482.5,-37.01
482.55,-37.06
482.6,-37.1
482.65,-37.15
482.7,-37.19
482.75,-37.24
482.8,-37.27
482.85,-37.28
482.9,-37.28
482.95,-37.27
483,-37.24
483.05,-37.21
483.1,-37.17
483.15,-37.11
483.2,-37.05
483.25,-37
483.3,-36.96
483.35,-36.92
483.4,-36.89
483.45,-36.86
483.5,-36.84
483.55,-36.83
483.6,-36.83
483.65,-36.83
483.7,-36.82
483.75,-36.81
483.8,-36.8
483.85,-36.8
483.9,-36.8
483.95,-36.79
484,-36.78
484.05,-36.77
484.1,-36.77
484.15,-36.78
484.2,-36.79
484.25,-36.81
484.3,-36.84
484.35,-36.87
484.4,-36.92
484.45,-36.98
484.5,-37.03
484.55,-37.08
484.6,-37.12
484.65,-37.15
484.7,-37.18
484.75,-37.2
484.8,-37.2
484.85,-37.19
484.9,-37.18
484.95,-37.16
485,-37.13
485.05,-37.1
485.1,-37.07
485.15,-37.04
485.2,-37.01
485.25,-37
485.3,-36.98
485.35,-36.97
485.4,-36.97
485.45,-36.97
485.5,-36.97
485.55,-36.97
485.6,-36.97
485.65,-36.97
485.7,-36.96
485.75,-36.95
485.8,-36.93
485.85,-36.89
485.9,-36.85
485.95,-36.8
486,-36.74
486.05,-36.66
486.1,-36.58
486.15,-36.49
486.2,-36.41
486.25,-36.32
486.3,-36.25
486.35,-36.18
486.4,-36.12
486.45,-36.06
486.5,-36.01
486.55,-35.98
486.6,-35.96
486.65,-35.96
486.7,-35.97
486.75,-35.99
486.8,-36.03
486.85,-36.07
486.9,-36.13
486.95,-36.17
487,-36.22
487.05,-36.25
487.1,-36.28
487.15,-36.31
487.2,-36.33
487.25,-36.33
487.3,-36.34
487.35,-36.34
487.4,-36.34
487.45,-36.34
487.5,-36.35
487.55,-36.36
487.6,-36.37
487.65,-36.39
487.7,-36.42
487.75,-36.43
487.8,-36.42
487.85,-36.39
487.9,-36.35
487.95,-36.29
488,-36.2
488.05,-36.1
488.1,-36
488.15,-35.92
488.2,-35.85
488.25,-35.8
488.3,-35.75
488.35,-35.72
488.4,-35.71
488.45,-35.74
488.5,-35.82
488.55,-35.93
488.6,-36.09
488.65,-36.3
488.7,-36.54
488.75,-36.82
488.8,-37.07
488.85,-37.26
488.9,-37.41
488.95,-37.52
489,-37.58
489.05,-37.6
489.1,-37.57
489.15,-37.52
489.2,-37.45
489.25,-37.36
489.3,-37.26
489.35,-37.14
489.4,-37
489.45,-36.84
489.5,-36.72
489.55,-36.62
489.6,-36.55
489.65,-36.52
489.7,-36.52
489.75,-36.55
489.8,-36.6
489.85,-36.66
489.9,-36.72
489.95,-36.79
490,-36.86
490.05,-36.93
490.1,-37
490.15,-37.07
490.2,-37.15
490.25,-37.22
490.3,-37.29
490.35,-37.36
490.4,-37.42
490.45,-37.49
490.5,-37.54
490.55,-37.6
490.6,-37.64
490.65,-37.68
490.7,-37.71
490.75,-37.73
490.8,-37.74
490.85,-37.74
490.9,-37.73
490.95,-37.72
491,-37.71
491.05,-37.69
491.1,-37.67
491.15,-37.64
491.2,-37.6
491.25,-37.56
491.3,-37.52
491.35,-37.48
491.4,-37.44
491.45,-37.4
491.5,-37.36
491.55,-37.32
491.6,-37.29
491.65,-37.26
491.7,-37.23
491.75,-37.21
491.8,-37.19
491.85,-37.17
491.9,-37.17
491.95,-37.16
492,-37.16
492.05,-37.16
492.1,-37.16
492.15,-37.16
492.2,-37.16
492.25,-37.16
492.3,-37.16
492.35,-37.15
492.4,-37.15
492.45,-37.14
492.5,-37.13
492.55,-37.12
492.6,-37.1
492.65,-37.08
492.7,-37.06
492.75,-37.03
492.8,-37
492.85,-36.96
492.9,-36.93
492.95,-36.89
493,-36.86
493.05,-36.85
493.1,-36.85
493.15,-36.87
493.2,-36.89
493.25,-36.93
493.3,-36.98
493.35,-37.06
493.4,-37.14
493.45,-37.22
493.5,-37.32
493.55,-37.41
493.6,-37.52
493.65,-37.63
493.7,-37.7
493.75,-37.75
493.8,-37.78
493.85,-37.79
493.9,-37.77
493.95,-37.73
494,-37.66
494.05,-37.58
494.1,-37.49
494.15,-37.41
494.2,-37.33
494.25,-37.25
494.3,-37.17
494.35,-37.1
494.4,-37.05
494.45,-37.01
494.5,-36.99
494.55,-36.97
494.6,-36.97
494.65,-36.98
494.7,-37
494.75,-37.03
494.8,-37.05
494.85,-37.08
494.9,-37.09
494.95,-37.1
495,-37.11
495.05,-37.11
495.1,-37.1
495.15,-37.08
495.2,-37.06
495.25,-37.04
495.3,-37.02
495.35,-36.99
495.4,-36.97
495.45,-36.95
495.5,-36.94
495.55,-36.92
495.6,-36.91
495.65,-36.91
495.7,-36.92
495.75,-36.94
495.8,-36.96
495.85,-37
495.9,-37.04
495.95,-37.09
496,-37.15
496.05,-37.2
496.1,-37.26
496.15,-37.31
496.2,-37.35
496.25,-37.4
496.3,-37.44
496.35,-37.48
496.4,-37.51
496.45,-37.54
496.5,-37.56
496.55,-37.58
496.6,-37.58
496.65,-37.58
496.7,-37.56
496.75,-37.54
496.8,-37.51
496.85,-37.48
496.9,-37.43
496.95,-37.39
497,-37.36
497.05,-37.32
497.1,-37.29
497.15,-37.25
497.2,-37.22
497.25,-37.2
497.3,-37.2
497.35,-37.21
497.4,-37.23
497.45,-37.25
497.5,-37.29
497.55,-37.34
497.6,-37.39
497.65,-37.44
497.7,-37.47
497.75,-37.5
497.8,-37.52
497.85,-37.54
497.9,-37.55
497.95,-37.55
498,-37.53
498.05,-37.52
498.1,-37.5
498.15,-37.49
498.2,-37.47
498.25,-37.44
498.3,-37.41
498.35,-37.39
498.4,-37.38
498.45,-37.36
498.5,-37.34
498.55,-37.33
498.6,-37.31
498.65,-37.3
498.7,-37.28
498.75,-37.26
498.8,-37.24
498.85,-37.22
498.9,-37.22
498.95,-37.23
499,-37.25
499.05,-37.29
499.1,-37.34
499.15,-37.41
499.2,-37.5
499.25,-37.6
499.3,-37.69
499.35,-37.8
499.4,-37.9
499.45,-38.01
499.5,-38.12
499.55,-38.21
499.6,-38.29
499.65,-38.34
499.7,-38.36
499.75,-38.37
499.8,-38.35
499.85,-38.31
499.9,-38.24
499.95,-38.17
500,-38.11
500.05,-38.04
500.1,-37.98
500.15,-37.92
500.2,-37.86
500.25,-37.82
500.3,-37.78
500.35,-37.75
500.4,-37.74
500.45,-37.73
500.5,-37.74
500.55,-37.75
500.6,-37.77
500.65,-37.79
500.7,-37.81
500.75,-37.82
500.8,-37.84
500.85,-37.85
500.9,-37.87
500.95,-37.88
501,-37.9
501.05,-37.93
501.1,-37.96
501.15,-37.99
501.2,-38.03
501.25,-38.05
501.3,-38.07
501.35,-38.07
501.4,-38.06
501.45,-38.04
501.5,-38
501.55,-37.95
501.6,-37.87
501.65,-37.79
501.7,-37.71
501.75,-37.62
501.8,-37.52
501.85,-37.41
501.9,-37.31
501.95,-37.23
502,-37.18
502.05,-37.15
502.1,-37.15
502.15,-37.17
502.2,-37.22
502.25,-37.29
502.3,-37.38
502.35,-37.47
502.4,-37.56
502.45,-37.64
502.5,-37.72
502.55,-37.79
502.6,-37.85
502.65,-37.89
502.7,-37.91
502.75,-37.92
502.8,-37.92
502.85,-37.9
502.9,-37.86
502.95,-37.81
503,-37.75
503.05,-37.69
503.1,-37.64
503.15,-37.59
503.2,-37.56
503.25,-37.55
503.3,-37.54
503.35,-37.55
503.4,-37.57
503.45,-37.59
503.5,-37.62
503.55,-37.65
503.6,-37.68
503.65,-37.7
503.7,-37.73
503.75,-37.75
503.8,-37.76
503.85,-37.76
503.9,-37.76
503.95,-37.75
504,-37.73
504.05,-37.72
504.1,-37.7
504.15,-37.68
504.2,-37.66
504.25,-37.67
504.3,-37.7
504.35,-37.76
504.4,-37.84
504.45,-37.96
504.5,-38.1
504.55,-38.26
504.6,-38.44
504.65,-38.61
504.7,-38.77
504.75,-38.93
504.8,-39.08
504.85,-39.23
504.9,-39.36
504.95,-39.47
505,-39.56
505.05,-39.61
505.1,-39.63
505.15,-39.61
505.2,-39.56
505.25,-39.47
505.3,-39.37
505.35,-39.26
505.4,-39.15
505.45,-39.03
505.5,-38.9
505.55,-38.77
505.6,-38.62
505.65,-38.48
505.7,-38.33
505.75,-38.19
505.8,-38.06
505.85,-37.94
505.9,-37.83
505.95,-37.73
506,-37.65
506.05,-37.57
506.1,-37.49
506.15,-37.43
506.2,-37.38
506.25,-37.34
506.3,-37.32
506.35,-37.31
506.4,-37.32
506.45,-37.33
506.5,-37.35
506.55,-37.38
506.6,-37.41
506.65,-37.44
506.7,-37.48
506.75,-37.52
506.8,-37.57
506.85,-37.62
506.9,-37.66
506.95,-37.7
507,-37.73
507.05,-37.77
507.1,-37.8
507.15,-37.83
507.2,-37.86
507.25,-37.89
507.3,-37.92
507.35,-37.96
507.4,-38.01
507.45,-38.06
507.5,-38.12
507.55,-38.19
507.6,-38.27
507.65,-38.35
507.7,-38.46
507.75,-38.58
507.8,-38.72
507.85,-38.87
507.9,-39.04
507.95,-39.23
508,-39.43
508.05,-39.62
508.1,-39.79
508.15,-39.95
508.2,-40.09
508.25,-40.22
508.3,-40.33
508.35,-40.41
508.4,-40.46
508.45,-40.47
508.5,-40.43
508.55,-40.35
508.6,-40.22
508.65,-40.06
508.7,-39.85
508.75,-39.64
508.8,-39.42
508.85,-39.22
508.9,-39.02
508.95,-38.83
509,-38.66
509.05,-38.49
509.1,-38.35
509.15,-38.24
509.2,-38.15
509.25,-38.09
509.3,-38.05
509.35,-38.03
509.4,-38.04
509.45,-38.06
509.5,-38.08
509.55,-38.1
509.6,-38.11
509.65,-38.11
509.7,-38.12
509.75,-38.13
509.8,-38.13
509.85,-38.14
509.9,-38.14
509.95,-38.14
510,-38.14
510.05,-38.16
510.1,-38.18
510.15,-38.2
510.2,-38.23
510.25,-38.27
510.3,-38.32
510.35,-38.37
510.4,-38.42
510.45,-38.47
510.5,-38.52
510.55,-38.56
510.6,-38.6
510.65,-38.64
510.7,-38.67
510.75,-38.69
510.8,-38.71
510.85,-38.72
510.9,-38.73
510.95,-38.72
511,-38.72
511.05,-38.7
511.1,-38.69
511.15,-38.68
511.2,-38.67
511.25,-38.65
511.3,-38.63
511.35,-38.6
511.4,-38.57
511.45,-38.54
511.5,-38.49
511.55,-38.45
511.6,-38.4
511.65,-38.35
511.7,-38.3
511.75,-38.25
511.8,-38.19
511.85,-38.14
511.9,-38.09
511.95,-38.04
512,-38
512.05,-37.97
512.1,-37.95
512.15,-37.94
512.2,-37.94
512.25,-37.95
512.3,-37.96
512.35,-37.97
512.4,-38
512.45,-38.02
512.5,-38.06
512.55,-38.1
512.6,-38.15
512.65,-38.2
512.7,-38.25
512.75,-38.29
512.8,-38.32
512.85,-38.34
512.9,-38.36
512.95,-38.37
513,-38.38
513.05,-38.37
513.1,-38.35
513.15,-38.32
513.2,-38.26
513.25,-38.19
513.3,-38.09
513.35,-37.98
513.4,-37.85
513.45,-37.72
513.5,-37.6
513.55,-37.49
513.6,-37.39
513.65,-37.3
513.7,-37.22
513.75,-37.15
513.8,-37.11
513.85,-37.09
513.9,-37.1
513.95,-37.14
514,-37.21
514.05,-37.32
514.1,-37.45
514.15,-37.59
514.2,-37.72
514.25,-37.85
514.3,-37.97
514.35,-38.08
514.4,-38.19
514.45,-38.28
514.5,-38.36
514.55,-38.41
514.6,-38.43
514.65,-38.43
514.7,-38.39
514.75,-38.33
514.8,-38.23
514.85,-38.12
514.9,-38
514.95,-37.87
515,-37.74
515.05,-37.6
515.1,-37.46
515.15,-37.31
515.2,-37.17
515.25,-37.04
515.3,-36.94
515.35,-36.86
515.4,-36.8
515.45,-36.77
515.5,-36.76
515.55,-36.78
515.6,-36.83
515.65,-36.9
515.7,-37
515.75,-37.12
515.8,-37.27
515.85,-37.44
515.9,-37.6
515.95,-37.76
516,-37.91
516.05,-38.04
516.1,-38.17
516.15,-38.28
516.2,-38.38
516.25,-38.46
516.3,-38.5
516.35,-38.51
516.4,-38.5
516.45,-38.46
516.5,-38.38
516.55,-38.28
516.6,-38.16
516.65,-38.03
516.7,-37.89
516.75,-37.74
516.8,-37.58
516.85,-37.43
516.9,-37.29
516.95,-37.17
517,-37.08
517.05,-37.01
517.1,-36.96
517.15,-36.93
517.2,-36.9
517.25,-36.89
517.3,-36.9
517.35,-36.93
517.4,-36.98
517.45,-37.04
517.5,-37.14
517.55,-37.23
517.6,-37.3
517.65,-37.35
517.7,-37.38
517.75,-37.38
517.8,-37.36
517.85,-37.34
517.9,-37.34
517.95,-37.35
518,-37.35
518.05,-37.37
518.1,-37.39
518.15,-37.41
518.2,-37.41
518.25,-37.4
518.3,-37.41
518.35,-37.42
518.4,-37.43
518.45,-37.44
518.5,-37.46
518.55,-37.48
518.6,-37.49
518.65,-37.49
518.7,-37.48
518.75,-37.48
518.8,-37.46
518.85,-37.45
518.9,-37.44
518.95,-37.45
519,-37.46
519.05,-37.47
519.1,-37.49
519.15,-37.52
519.2,-37.56
519.25,-37.61
519.3,-37.66
519.35,-37.73
519.4,-37.8
519.45,-37.86
519.5,-37.92
519.55,-37.97
519.6,-38.02
519.65,-38.05
519.7,-38.07
519.75,-38.08
519.8,-38.09
519.85,-38.09
519.9,-38.07
519.95,-38.05
520,-38.02
520.05,-37.95
520.1,-37.87
520.15,-37.77
520.2,-37.65
520.25,-37.54
520.3,-37.45
520.35,-37.39
520.4,-37.36
520.45,-37.37
520.5,-37.41
520.55,-37.45
520.6,-37.5
520.65,-37.55
520.7,-37.6
520.75,-37.66
520.8,-37.74
520.85,-37.83
520.9,-37.94
520.95,-38.03
521,-38.08
521.05,-38.1
521.1,-38.08
521.15,-38.01
521.2,-37.9
521.25,-37.78
521.3,-37.69
521.35,-37.6
521.4,-37.53
521.45,-37.48
521.5,-37.44
521.55,-37.42
521.6,-37.39
521.65,-37.38
521.7,-37.38
521.75,-37.4
521.8,-37.46
521.85,-37.56
521.9,-37.7
521.95,-37.87
522,-38.06
522.05,-38.27
522.1,-38.49
522.15,-38.71
522.2,-38.91
522.25,-39.09
522.3,-39.25
522.35,-39.4
522.4,-39.55
522.45,-39.68
522.5,-39.78
522.55,-39.83
522.6,-39.82
522.65,-39.77
522.7,-39.66
522.75,-39.5
522.8,-39.29
522.85,-39.07
522.9,-38.85
522.95,-38.64
523,-38.45
523.05,-38.26
523.1,-38.08
523.15,-37.91
523.2,-37.76
523.25,-37.63
523.3,-37.54
523.35,-37.47
523.4,-37.43
523.45,-37.41
523.5,-37.43
523.55,-37.45
523.6,-37.48
523.65,-37.51
523.7,-37.54
523.75,-37.57
523.8,-37.6
523.85,-37.64
523.9,-37.68
523.95,-37.72
524,-37.77
524.05,-37.82
524.1,-37.87
524.15,-37.93
524.2,-37.99
524.25,-38.05
524.3,-38.11
524.35,-38.16
524.4,-38.2
524.45,-38.24
524.5,-38.27
524.55,-38.3
524.6,-38.31
524.65,-38.31
524.7,-38.29
524.75,-38.27
524.8,-38.23
524.85,-38.18
524.9,-38.12
524.95,-38.05
525,-38
525.05,-37.97
525.1,-37.96
525.15,-37.98
525.2,-38.01
525.25,-38.06
525.3,-38.13
525.35,-38.21
525.4,-38.29
525.45,-38.37
525.5,-38.44
525.55,-38.52
525.6,-38.59
525.65,-38.66
525.7,-38.7
525.75,-38.72
525.8,-38.73
525.85,-38.71
525.9,-38.67
525.95,-38.61
526,-38.53
526.05,-38.45
526.1,-38.37
526.15,-38.29
526.2,-38.22
526.25,-38.14
526.3,-38.07
526.35,-38
526.4,-37.92
526.45,-37.85
526.5,-37.8
526.55,-37.76
526.6,-37.74
526.65,-37.73
526.7,-37.74
526.75,-37.76
526.8,-37.79
526.85,-37.84
526.9,-37.9
526.95,-37.96
527,-38.04
527.05,-38.12
527.1,-38.21
527.15,-38.3
527.2,-38.36
527.25,-38.41
527.3,-38.43
527.35,-38.43
527.4,-38.4
527.45,-38.35
527.5,-38.27
527.55,-38.18
527.6,-38.1
527.65,-38.01
527.7,-37.92
527.75,-37.84
527.8,-37.76
527.85,-37.68
527.9,-37.61
527.95,-37.57
528,-37.55
528.05,-37.56
528.1,-37.59
528.15,-37.65
528.2,-37.73
528.25,-37.83
528.3,-37.94
528.35,-38.05
528.4,-38.16
528.45,-38.27
528.5,-38.38
528.55,-38.5
528.6,-38.62
528.65,-38.73
528.7,-38.83
528.75,-38.93
528.8,-39.02
528.85,-39.11
528.9,-39.19
528.95,-39.28
529,-39.35
529.05,-39.44
529.1,-39.52
529.15,-39.61
529.2,-39.69
529.25,-39.77
529.3,-39.85
529.35,-39.94
529.4,-40.01
529.45,-40.08
529.5,-40.13
529.55,-40.18
529.6,-40.21
529.65,-40.24
529.7,-40.26
529.75,-40.27
529.8,-40.27
529.85,-40.28
529.9,-40.29
529.95,-40.3
530,-40.32
530.05,-40.34
530.1,-40.37
530.15,-40.42
530.2,-40.47
530.25,-40.52
530.3,-40.58
530.35,-40.64
530.4,-40.7
530.45,-40.75
530.5,-40.8
530.55,-40.85
530.6,-40.88
530.65,-40.91
530.7,-40.93
530.75,-40.94
530.8,-40.94
530.85,-40.94
530.9,-40.92
530.95,-40.88
531,-40.84
531.05,-40.78
531.1,-40.71
531.15,-40.63
531.2,-40.54
531.25,-40.45
531.3,-40.34
531.35,-40.22
531.4,-40.1
531.45,-39.99
531.5,-39.87
531.55,-39.76
531.6,-39.66
531.65,-39.59
531.7,-39.54
531.75,-39.52
531.8,-39.52
531.85,-39.54
531.9,-39.58
531.95,-39.63
532,-39.7
532.05,-39.77
532.1,-39.85
532.15,-39.91
532.2,-39.96
532.25,-40.01
532.3,-40.03
532.35,-40.03
532.4,-40.01
532.45,-39.97
532.5,-39.91
532.55,-39.84
532.6,-39.76
532.65,-39.67
532.7,-39.6
532.75,-39.53
532.8,-39.47
532.85,-39.43
532.9,-39.41
532.95,-39.4
533,-39.41
533.05,-39.43
533.1,-39.45
533.15,-39.47
533.2,-39.5
533.25,-39.51
533.3,-39.53
533.35,-39.52
533.4,-39.51
533.45,-39.48
533.5,-39.43
533.55,-39.37
533.6,-39.3
533.65,-39.22
533.7,-39.14
533.75,-39.07
533.8,-39.01
533.85,-38.96
533.9,-38.92
533.95,-38.89
534,-38.88
534.05,-38.89
534.1,-38.9
534.15,-38.92
534.2,-38.94
534.25,-38.97
534.3,-39
534.35,-39.02
534.4,-39.03
534.45,-39.03
534.5,-39.02
534.55,-38.99
534.6,-38.96
534.65,-38.93
534.7,-38.9
534.75,-38.87
534.8,-38.85
534.85,-38.85
534.9,-38.86
534.95,-38.88
535,-38.93
535.05,-38.99
535.1,-39.08
535.15,-39.17
535.2,-39.28
535.25,-39.39
535.3,-39.51
535.35,-39.62
535.4,-39.71
535.45,-39.78
535.5,-39.84
535.55,-39.88
535.6,-39.9
535.65,-39.9
535.7,-39.89
535.75,-39.85
535.8,-39.81
535.85,-39.76
535.9,-39.71
535.95,-39.66
536,-39.61
536.05,-39.58
536.1,-39.56
536.15,-39.54
536.2,-39.54
536.25,-39.55
536.3,-39.57
536.35,-39.6
536.4,-39.63
536.45,-39.66
536.5,-39.69
536.55,-39.72
536.6,-39.74
536.65,-39.76
536.7,-39.77
536.75,-39.78
536.8,-39.77
536.85,-39.76
536.9,-39.74
536.95,-39.72
537,-39.69
537.05,-39.66
537.1,-39.62
537.15,-39.58
537.2,-39.55
537.25,-39.51
537.3,-39.49
537.35,-39.48
537.4,-39.49
537.45,-39.51
537.5,-39.56
537.55,-39.63
537.6,-39.72
537.65,-39.83
537.7,-39.97
537.75,-40.11
537.8,-40.28
537.85,-40.47
537.9,-40.66
537.95,-40.85
538,-41.03
538.05,-41.18
538.1,-41.31
538.15,-41.41
538.2,-41.48
538.25,-41.53
538.3,-41.54
538.35,-41.53
538.4,-41.5
538.45,-41.43
538.5,-41.33
538.55,-41.21
538.6,-41.08
538.65,-40.94
538.7,-40.81
538.75,-40.68
538.8,-40.55
538.85,-40.43
538.9,-40.32
538.95,-40.21
539,-40.11
539.05,-40.01
539.1,-39.92
539.15,-39.84
539.2,-39.78
539.25,-39.73
539.3,-39.68
539.35,-39.65
539.4,-39.61
539.45,-39.59
539.5,-39.57
539.55,-39.56
539.6,-39.55
539.65,-39.56
539.7,-39.57
539.75,-39.59
539.8,-39.61
539.85,-39.64
539.9,-39.66
539.95,-39.69
540,-39.72
540.05,-39.75
540.1,-39.78
540.15,-39.81
540.2,-39.84
540.25,-39.87
540.3,-39.9
540.35,-39.92
540.4,-39.94
540.45,-39.95
540.5,-39.96
540.55,-39.97
540.6,-39.97
540.65,-39.97
540.7,-39.96
540.75,-39.94
540.8,-39.93
540.85,-39.91
540.9,-39.88
540.95,-39.85
541,-39.83
541.05,-39.8
541.1,-39.77
541.15,-39.75
541.2,-39.73
541.25,-39.71
541.3,-39.69
541.35,-39.68
541.4,-39.66
541.45,-39.65
541.5,-39.64
541.55,-39.63
541.6,-39.62
541.65,-39.62
541.7,-39.61
541.75,-39.61
541.8,-39.6
541.85,-39.6
541.9,-39.59
541.95,-39.59
542,-39.58
542.05,-39.58
542.1,-39.59
542.15,-39.6
542.2,-39.61
542.25,-39.62
542.3,-39.65
542.35,-39.67
542.4,-39.7
542.45,-39.73
542.5,-39.77
542.55,-39.81
542.6,-39.85
542.65,-39.9
542.7,-39.95
542.75,-40
542.8,-40.04
542.85,-40.08
542.9,-40.11
542.95,-40.14
543,-40.17
543.05,-40.19
543.1,-40.21
543.15,-40.22
543.2,-40.23
543.25,-40.24
543.3,-40.25
543.35,-40.25
543.4,-40.26
543.45,-40.27
543.5,-40.28
543.55,-40.29
543.6,-40.31
543.65,-40.33
543.7,-40.35
543.75,-40.37
543.8,-40.4
543.85,-40.43
543.9,-40.47
543.95,-40.51
544,-40.54
544.05,-40.58
544.1,-40.61
544.15,-40.65
544.2,-40.69
544.25,-40.72
544.3,-40.76
544.35,-40.79
544.4,-40.83
544.45,-40.85
544.5,-40.87
544.55,-40.88
544.6,-40.88
544.65,-40.88
544.7,-40.86
544.75,-40.84
544.8,-40.8
544.85,-40.77
544.9,-40.72
544.95,-40.66
545,-40.6
545.05,-40.52
545.1,-40.45
545.15,-40.38
545.2,-40.31
545.25,-40.24
545.3,-40.19
545.35,-40.14
545.4,-40.09
545.45,-40.05
545.5,-40.02
545.55,-39.99
545.6,-39.97
545.65,-39.96
545.7,-39.94
545.75,-39.93
545.8,-39.92
545.85,-39.91
545.9,-39.89
545.95,-39.88
546,-39.85
546.05,-39.83
546.1,-39.8
546.15,-39.76
546.2,-39.73
546.25,-39.69
546.3,-39.63
546.35,-39.58
546.4,-39.51
546.45,-39.45
546.5,-39.38
546.55,-39.31
546.6,-39.23
546.65,-39.15
546.7,-39.06
546.75,-38.97
546.8,-38.88
546.85,-38.79
546.9,-38.7
546.95,-38.62
547,-38.55
547.05,-38.49
547.1,-38.45
547.15,-38.41
547.2,-38.39
547.25,-38.37
547.3,-38.37
547.35,-38.38
547.4,-38.41
547.45,-38.46
547.5,-38.53
547.55,-38.61
547.6,-38.7
547.65,-38.8
547.7,-38.91
547.75,-39.02
547.8,-39.13
547.85,-39.25
547.9,-39.37
547.95,-39.49
548,-39.61
548.05,-39.72
548.1,-39.82
548.15,-39.9
548.2,-39.97
548.25,-40.02
548.3,-40.05
548.35,-40.08
548.4,-40.09
548.45,-40.08
548.5,-40.06
548.55,-40.01
548.6,-39.95
548.65,-39.88
548.7,-39.8
548.75,-39.72
548.8,-39.62
548.85,-39.53
548.9,-39.44
548.95,-39.34
549,-39.24
549.05,-39.13
549.1,-39.01
549.15,-38.9
549.2,-38.8
549.25,-38.7
549.3,-38.6
549.35,-38.51
549.4,-38.41
549.45,-38.32
549.5,-38.22
549.55,-38.13
549.6,-38.03
549.65,-37.94
549.7,-37.85
549.75,-37.77
549.8,-37.69
549.85,-37.62
549.9,-37.56
549.95,-37.52
550,-37.49
550.05,-37.49
550.1,-37.5
550.15,-37.53
550.2,-37.58
550.25,-37.65
550.3,-37.75
550.35,-37.88
550.4,-38.03
550.45,-38.21
550.5,-38.41
550.55,-38.64
550.6,-38.87
550.65,-39.1
550.7,-39.31
550.75,-39.53
550.8,-39.73
550.85,-39.92
550.9,-40.09
550.95,-40.24
551,-40.37
551.05,-40.48
551.1,-40.56
551.15,-40.61
551.2,-40.62
551.25,-40.61
551.3,-40.58
551.35,-40.54
551.4,-40.49
551.45,-40.43
551.5,-40.37
551.55,-40.31
551.6,-40.26
551.65,-40.22
551.7,-40.17
551.75,-40.12
551.8,-40.06
551.85,-40
551.9,-39.93
551.95,-39.86
552,-39.77
552.05,-39.67
552.1,-39.55
552.15,-39.43
552.2,-39.29
552.25,-39.14
552.3,-38.98
552.35,-38.81
552.4,-38.63
552.45,-38.47
552.5,-38.33
552.55,-38.22
552.6,-38.12
552.65,-38.04
552.7,-37.97
552.75,-37.91
552.8,-37.86
552.85,-37.83
552.9,-37.79
552.95,-37.75
553,-37.71
553.05,-37.67
553.1,-37.62
553.15,-37.56
553.2,-37.49
553.25,-37.41
553.3,-37.31
553.35,-37.23
553.4,-37.16
553.45,-37.09
553.5,-37.04
553.55,-37
553.6,-36.98
553.65,-36.97
553.7,-36.99
553.75,-37
553.8,-37.03
553.85,-37.07
553.9,-37.11
553.95,-37.17
554,-37.23
554.05,-37.28
554.1,-37.34
554.15,-37.38
554.2,-37.42
554.25,-37.44
554.3,-37.46
554.35,-37.47
554.4,-37.46
554.45,-37.46
554.5,-37.44
554.55,-37.4
554.6,-37.35
554.65,-37.28
554.7,-37.2
554.75,-37.1
554.8,-37
554.85,-36.9
554.9,-36.81
554.95,-36.73
555,-36.65
555.05,-36.59
555.1,-36.54
555.15,-36.51
555.2,-36.52
555.25,-36.55
555.3,-36.62
555.35,-36.74
555.4,-36.93
555.45,-37.18
555.5,-37.47
555.55,-37.79
555.6,-38.15
555.65,-38.5
